90

35,16,43,25,34,55,41,9,38,59,30,6,15,90,14,76,73,24,36,71,13,74,48,54,49,62,40,46,47,18,39,5,84,82,79,56,1,23,8,31,22,45,17,28,2,58,78,83,20,88,26,89,81,32,42,57,85,64,66,67,65,60,19,44,11,70,86,27,87,72,68,51,69,63,4,75,61,33,37,21,29,53,77,10,52,80,3,7,12,50
47,1,54,20,39,40,13,12,17,90,36,89,50,6,73,25,64,33,52,28,85,41,14,62,80,43,10,77,27,74,15,58,32,63,42,82,75,21,69,7,67,16,68,84,51,70,26,24,9,71,76,55,22,65,83,8,31,19,18,38,35,56,53,44,72,46,29,78,30,37,66,57,23,34,49,81,87,45,79,5,88,61,4,86,59,60,2,3,48,11
90,32,73,65,46,72,3,78,83,20,50,52,30,82,48,56,5,24,39,44,61,41,89,53,67,71,63,29,8,31,45,37,77,51,1,38,6,85,47,79,54,9,59,26,70,69,64,55,18,33,15,42,62,88,75,27,4,34,21,16,17,81,23,80,66,13,10,58,49,25,40,68,35,87,7,86,74,36,22,60,12,43,28,57,19,2,11,84,14,76
50,53,25,7,31,35,17,33,12,38,81,56,2,34,45,11,13,20,44,88,22,49,41,39,89,76,29,87,32,52,58,71,30,83,73,78,63,90,23,66,51,9,15,67,47,18,3,10,16,28,60,72,82,84,74,54,62,26,55,36,48,65,19,1,64,14,70,46,80,24,8,40,5,77,6,37,75,68,69,86,42,57,79,27,59,43,61,85,21,4
58,14,7,83,12,26,5,55,17,84,56,29,31,81,57,86,21,77,80,3,15,74,9,43,62,6,10,42,34,27,48,88,20,11,23,64,32,35,45,36,60,67,68,52,82,75,59,49,47,69,40,33,1,51,46,41,19,85,65,2,39,13,78,70,72,73,30,16,66,50,87,4,89,38,71,79,22,44,54,76,18,25,63,28,90,61,8,53,37,24
33,57,55,70,83,58,71,51,47,28,22,56,29,82,46,10,17,60,26,5,67,65,3,77,14,18,7,80,62,11,16,35,27,64,20,74,73,41,1,12,84,66,2,85,89,13,37,75,81,25,4,38,52,45,34,23,36,43,42,21,78,31,39,54,44,32,90,68,76,72,79,30,53,86,50,24,49,19,63,6,8,61,88,87,69,40,59,48,9,15
48,44,28,30,62,78,2,16,6,35,21,65,42,83,90,51,10,20,9,15,29,3,4,74,38,18,49,33,24,64,89,1,22,19,7,41,36,53,46,72,32,17,50,58,5,70,11,80,56,45,12,14,37,77,85,69,23,82,60,86,84,13,47,76,34,31,40,73,39,81,66,68,79,59,63,88,71,43,67,54,8,61,25,55,57,27,87,75,52,26
37,72,88,14,42,69,18,22,59,71,44,21,79,23,26,16,19,9,68,46,60,57,24,52,34,66,36,86,40,12,35,47,25,1,4,58,75,15,54,38,80,41,83,6,20,74,48,87,33,43,76,67,62,56,5,73,32,53,11,78,61,30,82,89,10,77,49,70,3,31,7,13,39,28,51,17,29,84,2,45,27,65,50,63,90,85,8,81,55,64
2,53,33,40,85,12,57,51,41,23,28,6,26,52,7,59,24,79,47,44,37,22,35,43,86,88,81,61,58,76,5,20,9,18,55,14,50,63,45,15,62,4,11,72,48,36,56,31,42,84,46,71,8,34,3,39,87,75,10,13,17,32,67,69,29,60,90,66,77,64,30,89,83,19,78,80,49,54,16,68,73,82,1,38,21,65,25,27,70,74
3,31,65,36,43,12,59,11,34,20,41,53,14,62,69,25,66,5,17,46,7,73,57,1,70,58,63,10,49,15,67,24,56,55,4,50,8,78,47,74,84,88,68,22,37,83,61,19,23,9,6,28,54,29,76,52,18,64,35,80,86,75,71,85,38,87,2,79,82,89,81,33,13,27,72,39,51,77,40,44,26,30,60,16,48,90,45,32,21,42
12,26,17,75,22,60,43,79,76,74,4,61,1,80,85,13,42,72,2,11,82,73,64,9,23,83,50,54,32,88,66,55,70,10,40,15,33,34,90,30,63,68,67,31,16,6,7,47,69,81,18,49,27,62,24,48,45,38,59,8,84,87,44,35,39,57,71,14,36,58,51,21,25,56,65,53,3,46,37,29,78,19,41,20,89,5,86,77,28,52
63,25,48,75,20,73,36,8,17,46,84,1,74,72,88,15,28,37,52,24,59,32,55,70,42,14,65,49,30,83,61,2,78,40,68,33,69,6,66,50,62,18,3,67,86,58,11,53,26,56,80,16,43,60,38,22,12,54,44,27,90,23,76,77,51,4,85,87,10,47,57,29,13,21,35,31,64,89,82,41,19,9,5,71,39,79,34,81,45,7
28,16,44,11,52,7,9,81,37,43,88,33,4,67,61,85,80,36,72,89,30,83,5,17,48,82,47,10,24,66,60,51,62,32,90,1,53,13,41,18,19,31,39,20,75,76,22,65,59,14,55,87,70,71,23,73,12,29,2,42,79,3,49,26,21,74,77,6,25,69,27,63,8,46,57,34,45,40,78,56,86,38,15,64,84,54,58,50,35,68
30,69,74,47,81,36,66,38,22,31,33,17,79,51,26,6,27,77,53,3,42,34,54,49,25,84,75,19,37,1,63,50,60,9,71,35,82,46,68,14,29,4,56,62,32,39,40,70,80,28,44,76,57,8,5,20,89,11,87,10,48,73,2,55,15,24,78,18,7,83,67,85,65,58,16,43,59,13,52,45,61,64,21,41,88,72,12,86,23,90
6,76,45,4,37,50,20,72,8,33,59,36,1,86,51,42,62,73,40,25,85,41,75,29,58,47,18,17,88,54,84,27,53,15,19,44,39,13,11,48,89,49,2,79,83,16,21,34,60,77,10,22,7,63,65,38,23,74,82,55,69,26,12,24,57,35,56,80,5,90,70,52,46,66,14,43,61,81,67,71,87,31,9,78,68,32,30,28,3,64
41,39,59,84,20,8,89,73,33,90,12,60,72,87,64,9,29,45,48,88,85,65,49,38,62,78,63,44,56,67,74,57,34,23,5,68,76,42,32,27,26,50,53,7,22,52,71,28,6,55,36,30,77,24,16,51,37,86,10,80,75,79,58,81,3,18,35,15,19,11,43,70,82,69,47,54,14,61,21,40,66,83,46,13,4,1,31,25,2,17
12,20,30,60,77,48,74,61,40,87,68,4,21,25,2,33,6,79,5,3,57,37,54,28,62,44,47,8,58,41,43,82,72,38,73,63,67,15,34,76,29,26,32,9,90,45,27,35,51,69,7,71,70,17,75,24,39,19,46,78,52,42,85,16,55,1,14,49,65,89,64,22,59,84,31,11,83,66,86,50,88,56,23,10,81,53,80,13,18,36
2,82,20,84,71,81,17,70,67,40,21,76,85,46,64,6,34,45,3,48,52,72,4,62,69,60,65,10,31,63,47,27,77,26,22,15,78,59,7,24,55,41,83,53,79,68,49,39,13,29,56,66,18,88,54,8,57,80,5,51,37,14,42,50,36,12,16,19,86,87,30,58,61,35,25,90,23,32,38,33,89,73,74,44,43,28,1,11,75,9
46,7,85,59,52,89,56,57,43,34,47,65,87,48,12,80,6,16,79,54,84,68,2,51,69,76,74,1,75,72,71,15,28,17,58,3,13,36,19,21,45,27,78,38,4,55,10,62,64,86,77,29,30,24,41,82,73,32,63,67,40,61,39,5,70,81,33,35,50,53,9,88,14,23,83,49,44,25,37,42,20,8,90,31,18,11,26,60,22,66
34,46,49,15,83,30,14,75,61,66,86,77,19,38,55,85,62,13,22,59,47,50,48,37,58,10,53,80,24,54,51,11,60,26,12,23,67,88,44,65,29,76,20,81,3,68,5,41,64,90,39,70,72,56,42,27,16,74,43,8,63,28,18,57,36,45,89,21,31,69,52,35,73,9,71,6,17,32,78,2,33,40,7,4,25,87,84,79,1,82
12,60,27,59,9,4,81,55,40,46,36,35,77,61,17,13,14,3,82,34,90,7,22,74,51,85,42,71,68,25,64,32,41,48,44,29,62,38,30,11,54,23,52,47,72,24,45,83,2,26,5,19,28,1,31,37,58,16,39,53,69,80,86,79,89,66,75,73,49,18,56,84,20,21,10,50,88,15,43,63,78,65,8,70,57,67,33,87,6,76
11,6,73,15,5,44,26,57,76,59,62,21,64,14,69,65,34,83,54,47,18,52,12,39,72,40,19,55,10,70,41,36,33,27,7,37,75,25,45,86,88,31,2,43,22,84,3,32,1,87,46,68,85,42,4,48,50,77,30,79,9,90,20,13,8,23,49,35,51,24,81,63,89,82,74,56,80,60,38,16,66,29,17,61,67,58,53,71,28,78
30,21,88,5,29,86,1,47,35,53,2,61,50,74,66,55,79,57,22,87,71,72,63,82,51,18,49,75,81,76,69,59,39,65,14,78,64,32,43,16,89,54,52,62,56,38,73,70,80,45,90,28,13,8,19,68,46,15,40,31,48,24,7,17,12,58,42,36,44,84,3,23,83,77,25,41,6,26,60,34,10,11,9,27,20,4,67,85,37,33
87,12,16,28,51,75,38,77,61,76,68,29,24,20,23,55,19,6,85,1,26,2,84,18,50,67,90,22,4,58,15,3,59,34,5,83,70,8,73,56,13,78,33,79,36,89,53,65,9,80,43,31,49,74,86,71,54,35,52,30,21,7,14,40,48,32,45,88,82,66,57,17,47,42,11,27,41,81,64,44,69,39,72,25,63,46,10,37,60,62
56,61,41,9,27,4,19,70,60,90,11,80,24,50,21,48,32,7,5,12,34,23,53,15,14,65,20,42,55,2,30,88,43,69,71,86,45,3,75,46,83,17,63,16,54,81,85,59,76,8,37,49,28,47,74,1,38,31,89,13,29,40,6,51,79,44,64,35,62,10,52,78,67,57,22,39,33,84,87,73,26,66,77,82,25,58,68,18,72,36
85,70,39,36,10,61,16,41,83,48,78,6,63,55,89,34,32,43,58,42,26,14,11,64,15,54,65,51,84,4,81,7,40,38,20,57,45,86,82,53,13,72,62,80,66,46,28,19,69,1,87,5,23,47,17,75,71,31,8,73,21,37,88,56,27,79,2,35,33,59,74,9,67,25,90,68,52,77,44,12,22,18,76,50,49,3,30,60,29,24
